Timestamp,Location,State,Threat_Level,Threat_Probability,Fume_Detection,Metal_Detection,GPR_Reading,Ground_CV,Drone_CV,Disturbance,Thermal,Explosive_Type,Fume_Signature,Danger_Level,Detonation_Velocity,Density,Brisance,Explosive_Class,Action
2025-09-21 06:44:16,Tura Town,Meghalaya,MODERATE,47.72,61.3,55.13,42.78,42.07,48.68,22.35,30.07,HMTD-010,Unknown,Medium,4050,1.59,N/A (Primary),Primary Explosive; HME,Enhanced monitoring and caution advised
2025-09-21 06:44:35,Bishnupur District,Manipur,LOW,23.36,36.26,6.79,29.93,33.83,19.08,12.89,7.43,Dynamite-001,Orange/Brown NOx,Medium,4560,1.502,High,Nitroglycerin-Based Mixture,Standard patrol procedures
2025-09-21 07:09:08,Churachandpur Border,Manipur,LOW,19.52,23.89,42.59,8.89,5.83,20.58,0.0,12.22,LeadAzide-001,Unknown,High,5310,4.712,Medium,Primary Explosive,Standard patrol procedures
2025-09-21 08:44:01,Tawang Border,Arunachal Pradesh,LOW,17.8,25.35,20.96,3.64,18.36,23.7,11.83,23.0,LeadAzide-005,Unknown,High,5350,4.72,Medium,Primary Explosive,Standard patrol procedures
2025-09-21 09:59:53,Jiribam Railway Station,Manipur,CRITICAL,74.58,90.36,70.79,65.92,76.59,80.35,56.95,65.17,BlackPowder-004,White vapor,Low,420,1.683,Medium,Low Explosive,Immediate evacuation and EOD deployment
2025-09-21 11:48:28,Tezpur Airbase,Assam,HIGH,73.77,83.63,76.89,68.06,73.24,65.39,70.9,58.4,PETN-010,Orange/Brown NOx,Very High,8500,1.79,Very High,Nitrate Ester Secondary Explosive,Route diversion and increased surveillance
2025-09-21 14:31:56,Tuensang District,Nagaland,MODERATE,50.47,58.38,39.12,56.35,46.89,44.25,54.24,44.85,RDX-009,Orange/Brown NOx,Very High,8840,1.838,Very High,Nitramine Secondary Explosive,Enhanced monitoring and caution advised
2025-09-21 14:40:37,Dharmanagar Border,Tripura,LOW,26.25,42.76,12.69,32.79,12.63,31.73,16.92,6.72,CompB-008,Black/Orange-Brown,Very High,8025,1.701,Very High,Melt-Cast Mixture,Standard patrol procedures
2025-09-21 15:09:00,Imphal City Center,Manipur,LOW,17.45,38.04,15.28,5.01,18.08,8.77,3.66,16.66,WaterGel-005,Orange/Brown NOx,Medium,4300,1.21,Medium to High,Water-Based Blasting Agent,Standard patrol procedures
2025-09-21 15:57:30,Bongaigaon Refinery,Assam,HIGH,70.6,76.27,80.05,70.2,62.66,60.5,59.97,63.47,LeadAzide-010,Unknown,High,5400,4.73,Medium,Primary Explosive,Route diversion and increased surveillance
2025-09-21 21:24:53,Udaipur District,Tripura,MODERATE,54.6,67.96,59.41,45.11,55.06,58.76,29.97,46.65,HMX-005,Orange/Brown NOx,Very High,9150,1.92,Extremely High,Nitramine Secondary Explosive,Enhanced monitoring and caution advised
2025-09-21 22:46:16,Jorhat District,Assam,MODERATE,54.19,49.19,61.07,65.66,39.44,59.01,41.88,50.18,Semtex-010,Orange/Brown NOx,Very High,7645,1.515,Very High,Plastic Explosive (PBX),Enhanced monitoring and caution advised
2025-09-21 22:54:08,Imphal Airport Road,Manipur,MODERATE,47.36,51.53,48.52,50.98,36.77,58.88,28.02,44.17,TATP-007,Unknown,High,5370,1.194,N/A (Primary),Primary Explosive; HME,Enhanced monitoring and caution advised
2025-09-21 23:34:23,Guwahati City,Assam,LOW,35.0,48.31,36.59,43.34,37.47,17.67,0.0,28.5,TNT-009,Black/Orange-Brown,High,6990,1.668,High,Nitroaromatic Secondary Explosive,Standard patrol procedures
2025-09-22 01:54:13,Dimapur Junction,Nagaland,LOW,21.79,38.67,15.65,10.91,6.4,22.27,28.03,22.77,ANFO-005,Orange/Brown NOx,Medium,3500,0.885,Low to Medium,Blasting Agent,Standard patrol procedures
2025-09-22 03:03:33,Jowai Checkpoint,Meghalaya,CRITICAL,80.63,94.93,71.86,86.02,80.8,81.48,59.65,62.57,BlackPowder-007,White vapor,Low,435,1.689,Medium,Low Explosive,Immediate evacuation and EOD deployment
2025-09-22 03:51:52,Phek District,Nagaland,LOW,31.0,24.49,49.13,33.59,32.93,20.3,24.21,11.78,Emulsion-002,Orange/Brown NOx,High,5120,1.229,Medium to High,Water-Based Blasting Agent,Standard patrol procedures
2025-09-22 04:42:24,Kohima City,Nagaland,MODERATE,41.79,45.07,36.12,49.89,42.03,43.15,32.05,32.01,ANFO-009,Orange/Brown NOx,Medium,3540,0.893,Low to Medium,Blasting Agent,Enhanced monitoring and caution advised
2025-09-22 06:15:21,Peren Border,Nagaland,MODERATE,62.29,72.94,62.67,64.42,60.09,51.87,56.44,35.95,C4-002,Black/Orange-Brown,Very High,8086,1.664,Very High,Plastic Explosive (PBX),Enhanced monitoring and caution advised
2025-09-22 08:16:58,Itanagar Capital,Arunachal Pradesh,HIGH,64.51,66.92,65.03,69.42,65.71,62.68,49.77,61.52,Dynamite-001,Orange/Brown NOx,Medium,4560,1.502,High,Nitroglycerin-Based Mixture,Route diversion and increased surveillance
2025-09-22 09:27:10,Senapati Checkpoint,Manipur,CRITICAL,77.89,83.31,86.55,75.56,78.07,75.07,61.19,64.12,ANFO-010,Orange/Brown NOx,Medium,3550,0.895,Medium,Blasting Agent,Immediate evacuation and EOD deployment
2025-09-22 11:01:36,Mon Border Area,Nagaland,MODERATE,53.31,54.54,65.06,51.42,58.5,51.14,30.37,47.54,HMX-002,Orange/Brown NOx,Very High,9120,1.914,Extremely High,Nitramine Secondary Explosive,Enhanced monitoring and caution advised
2025-09-22 15:09:12,Williamnagar Border,Meghalaya,CRITICAL,77.22,81.21,81.4,78.74,68.68,84.77,59.86,71.09,MercuryFulminate-010,Unknown,Medium,4350,4.44,Medium,Primary Explosive,Immediate evacuation and EOD deployment
2025-09-22 15:18:00,Champhai Border,Mizoram,HIGH,71.21,83.09,61.58,79.68,68.0,61.98,64.3,55.09,Nitroglycerin,Orange/Brown NOx,High,7500,1.6,Very High,Nitrate Ester Secondary Explosive,Route diversion and increased surveillance
2025-09-22 19:37:21,Shillong City Center,Meghalaya,HIGH,72.46,68.53,84.81,79.21,73.69,67.71,54.63,58.48,RDX-005,Orange/Brown NOx,Very High,8800,1.83,Very High,Nitramine Secondary Explosive,Route diversion and increased surveillance
2025-09-22 20:23:26,Imphal City Center,Manipur,CRITICAL,74.65,83.38,79.16,64.43,71.05,80.79,61.98,74.03,WaterGel-003,Orange/Brown NOx,Medium,4280,1.206,Medium to High,Water-Based Blasting Agent,Immediate evacuation and EOD deployment
2025-09-22 22:47:31,Udaipur District,Tripura,HIGH,72.12,79.71,82.52,63.21,72.37,68.4,59.36,60.7,Lead Azide,Unknown,High,5300,4.71,Medium,Primary Explosive,Route diversion and increased surveillance
2025-09-23 00:10:31,Cherrapunji Hills,Meghalaya,CRITICAL,84.8,92.02,96.73,75.58,80.47,77.48,79.09,72.67,TATP-002,Unknown,High,5320,1.184,N/A (Primary),Primary Explosive; HME,Immediate evacuation and EOD deployment
2025-09-23 00:27:11,Imphal Airport Road,Manipur,MODERATE,49.91,49.8,51.98,62.09,46.56,49.8,30.5,39.17,PETN-001,Orange/Brown NOx,Very High,8410,1.772,Very High,Nitrate Ester Secondary Explosive,Enhanced monitoring and caution advised
2025-09-23 00:53:46,Wokha Checkpoint,Nagaland,CRITICAL,91.18,98.2,97.14,94.26,82.1,85.03,80.64,71.41,Semtex-007,Orange/Brown NOx,Very High,7615,1.509,Very High,Plastic Explosive (PBX),Immediate evacuation and EOD deployment
2025-09-23 01:16:37,Dawki Border,Meghalaya,LOW,32.01,38.97,35.87,38.45,17.72,17.13,32.49,13.35,Lead Azide,Unknown,High,5300,4.71,Medium,Primary Explosive,Standard patrol procedures
2025-09-23 02:35:41,Udaipur District,Tripura,HIGH,67.39,76.76,59.34,74.68,56.05,68.69,61.06,56.37,ANFO-008,Orange/Brown NOx,Medium,3530,0.891,Low,Blasting Agent,Route diversion and increased surveillance
2025-09-23 04:07:08,Moreh Border Post,Manipur,HIGH,69.39,82.48,60.91,72.42,64.39,72.52,55.65,56.88,CompB-008,Black/Orange-Brown,Very High,8025,1.701,Very High,Melt-Cast Mixture,Route diversion and increased surveillance
2025-09-23 05:16:11,Ukhrul Hills,Manipur,CRITICAL,82.72,86.98,82.94,90.28,77.08,79.75,74.81,63.32,ANFO-005,Orange/Brown NOx,Medium,3500,0.885,Low to Medium,Blasting Agent,Immediate evacuation and EOD deployment
2025-09-23 06:31:56,Jiribam Railway Station,Manipur,LOW,23.94,49.9,8.19,17.97,11.65,21.9,22.23,13.13,Composition C-4,Black/Orange-Brown,Very High,8066,1.66,Very High,Plastic Explosive (PBX),Standard patrol procedures
2025-09-23 11:41:39,Tawang Border,Arunachal Pradesh,HIGH,69.44,74.04,77.79,75.68,59.03,60.77,56.45,52.31,MercuryFulminate-008,Unknown,Medium,4330,4.436,Medium,Primary Explosive,Route diversion and increased surveillance
2025-09-23 13:35:39,Nongpoh Junction,Meghalaya,MODERATE,46.54,61.95,37.98,37.46,56.72,48.15,39.84,29.91,MercuryFulminate-001,Unknown,Medium,4260,4.422,Medium,Primary Explosive,Enhanced monitoring and caution advised
2025-09-23 14:32:00,Dawki Border,Meghalaya,CRITICAL,85.37,86.26,87.56,91.38,75.16,81.7,84.35,77.92,Semtex,Orange/Brown NOx,Very High,7545,1.495,Very High,Plastic Explosive (PBX),Immediate evacuation and EOD deployment
2025-09-23 15:13:30,Sabroom Border Post,Tripura,HIGH,66.92,78.14,74.59,61.01,64.05,58.66,53.31,53.17,MercuryFulminate-006,Unknown,Medium,4310,4.432,Medium,Primary Explosive,Route diversion and increased surveillance
2025-09-23 15:27:23,Khowai Junction,Tripura,HIGH,70.45,75.87,85.63,57.74,71.59,71.53,55.29,59.26,CompB-009,Black/Orange-Brown,Very High,8035,1.703,Very High,Melt-Cast Mixture,Route diversion and increased surveillance
2025-09-23 16:23:09,Udaipur District,Tripura,CRITICAL,77.8,86.3,88.34,63.59,71.24,72.35,78.53,72.58,MercuryFulminate-008,Unknown,Medium,4330,4.436,Medium,Primary Explosive,Immediate evacuation and EOD deployment
2025-09-23 16:28:45,Thoubal Checkpoint,Manipur,CRITICAL,84.17,89.63,74.56,88.9,85.62,85.34,82.33,74.89,Semtex-003,Orange/Brown NOx,Very High,7575,1.501,Very High,Plastic Explosive (PBX),Immediate evacuation and EOD deployment
2025-09-23 18:25:01,Lunglei Town,Mizoram,HIGH,69.17,79.89,68.69,68.45,69.24,65.74,51.11,63.15,PETN,Orange/Brown NOx,Very High,8400,1.77,Very High,Nitrate Ester Secondary Explosive,Route diversion and increased surveillance
2025-09-23 19:46:32,Thoubal Checkpoint,Manipur,MODERATE,48.25,59.14,45.62,52.73,43.88,38.94,33.23,43.84,Dynamite-002,Orange/Brown NOx,Medium,4570,1.504,High,Nitroglycerin-Based Mixture,Enhanced monitoring and caution advised
2025-09-23 19:52:40,Tawang Border,Arunachal Pradesh,LOW,18.85,16.5,23.9,30.16,5.73,10.45,20.76,4.45,BlackPowder-003,White vapor,Low,415,1.681,Medium,Low Explosive,Standard patrol procedures
2025-09-23 20:01:56,Tura Town,Meghalaya,HIGH,65.48,69.81,64.9,67.16,58.95,76.66,52.66,55.77,CompB-003,Black/Orange-Brown,Very High,7975,1.691,Very High,Melt-Cast Mixture,Route diversion and increased surveillance
2025-09-23 20:06:15,Ukhrul Hills,Manipur,HIGH,59.74,74.0,59.97,49.85,59.15,57.37,47.98,56.58,BlackPowder-002,White vapor,Low,410,1.679,Medium,Low Explosive,Route diversion and increased surveillance
2025-09-23 20:18:48,Agartala City,Tripura,MODERATE,47.73,48.49,50.01,48.63,60.85,44.3,35.08,37.24,Semtex-009,Orange/Brown NOx,Very High,7635,1.513,Very High,Plastic Explosive (PBX),Enhanced monitoring and caution advised
2025-09-23 21:44:38,Phek District,Nagaland,LOW,17.02,32.04,9.79,3.17,12.88,36.48,0.0,29.65,HMX-008,Orange/Brown NOx,Very High,9180,1.926,Extremely High,Nitramine Secondary Explosive,Standard patrol procedures
2025-09-23 22:18:05,Moreh Border Post,Manipur,CRITICAL,84.82,91.65,78.5,90.97,82.61,82.58,79.54,70.73,CompB-007,Black/Orange-Brown,Very High,8015,1.699,Very High,Melt-Cast Mixture,Immediate evacuation and EOD deployment
2025-09-23 23:10:11,Agartala City,Tripura,CRITICAL,80.8,96.27,81.25,66.51,83.67,84.65,69.42,68.0,LeadAzide-010,Unknown,High,5400,4.73,Medium,Primary Explosive,Immediate evacuation and EOD deployment
2025-09-23 23:17:03,Williamnagar Border,Meghalaya,CRITICAL,77.72,88.11,94.69,60.69,65.92,83.07,65.61,63.05,BlackPowder-003,White vapor,Low,415,1.681,Medium,Low Explosive,Immediate evacuation and EOD deployment
2025-09-23 23:23:53,Phek District,Nagaland,MODERATE,51.4,66.4,45.4,49.91,40.68,43.42,54.4,37.74,RDX-008,Orange/Brown NOx,Very High,8830,1.836,Very High,Nitramine Secondary Explosive,Enhanced monitoring and caution advised
2025-09-24 00:01:52,Tezpur Airbase,Assam,MODERATE,44.92,53.91,50.97,38.39,38.48,52.16,29.12,31.78,LeadAzide-002,Unknown,High,5320,4.714,Medium,Primary Explosive,Enhanced monitoring and caution advised
2025-09-24 00:04:24,Saiha District,Mizoram,CRITICAL,81.93,90.92,70.81,86.36,76.37,86.91,78.96,70.74,TATP-004,Unknown,High,5340,1.188,N/A (Primary),Primary Explosive; HME,Immediate evacuation and EOD deployment
2025-09-24 01:38:06,Sabroom Border Post,Tripura,HIGH,65.97,72.28,56.99,65.12,65.73,71.71,66.34,61.95,ANFO-007,Orange/Brown NOx,Medium,3520,0.889,Low to Medium,Blasting Agent,Route diversion and increased surveillance
2025-09-24 01:49:52,Imphal Airport Road,Manipur,MODERATE,47.21,60.4,41.31,46.34,39.74,46.22,39.97,39.72,WaterGel-003,Orange/Brown NOx,Medium,4280,1.206,Medium to High,Water-Based Blasting Agent,Enhanced monitoring and caution advised
2025-09-24 02:54:07,Kokrajhar Border,Assam,MODERATE,42.39,50.76,32.38,43.74,43.37,47.24,37.35,33.68,BlackPowder-003,White vapor,Low,415,1.681,Medium,Low Explosive,Enhanced monitoring and caution advised
2025-09-24 04:11:57,Dharmanagar Border,Tripura,HIGH,60.75,67.56,60.73,51.44,72.78,61.93,52.88,53.36,Lead Azide,Unknown,High,5300,4.71,Medium,Primary Explosive,Route diversion and increased surveillance
2025-09-24 05:02:14,Jorhat District,Assam,HIGH,71.62,68.55,86.89,73.19,67.57,74.73,53.06,58.66,Composition C-4,Black/Orange-Brown,Very High,8066,1.66,Very High,Plastic Explosive (PBX),Route diversion and increased surveillance
2025-09-24 06:37:58,Khowai Junction,Tripura,MODERATE,57.01,69.22,51.75,53.22,62.36,58.4,45.61,41.6,PETN-007,Orange/Brown NOx,Very High,8470,1.784,Very High,Nitrate Ester Secondary Explosive,Enhanced monitoring and caution advised
2025-09-24 07:03:22,Imphal City Center,Manipur,MODERATE,52.29,67.19,48.21,53.93,41.73,47.83,39.58,42.96,LeadAzide-009,Unknown,High,5390,4.728,Medium,Primary Explosive,Enhanced monitoring and caution advised
2025-09-24 09:30:05,Nongpoh Junction,Meghalaya,CRITICAL,82.37,97.17,77.66,72.56,75.86,82.7,82.25,78.95,Semtex-009,Orange/Brown NOx,Very High,7635,1.513,Very High,Plastic Explosive (PBX),Immediate evacuation and EOD deployment
2025-09-24 11:46:37,Tawang Border,Arunachal Pradesh,MODERATE,55.24,54.5,56.46,58.46,60.44,48.85,53.55,46.97,Composition C-4,Black/Orange-Brown,Very High,8066,1.66,Very High,Plastic Explosive (PBX),Enhanced monitoring and caution advised
2025-09-24 12:26:48,Belonia Checkpoint,Tripura,MODERATE,54.74,66.35,66.12,41.17,56.82,48.4,39.33,44.72,Water Gels/Slurries,Orange/Brown NOx,Medium,4250,1.2,Medium to High,Water-Based Blasting Agent/Explosive,Enhanced monitoring and caution advised
2025-09-24 13:36:52,Kokrajhar Border,Assam,MODERATE,54.35,60.28,50.33,55.61,59.47,59.02,40.97,42.82,CompB-010,Black/Orange-Brown,Very High,8045,1.705,Very High,Melt-Cast Mixture,Enhanced monitoring and caution advised
2025-09-24 16:57:40,Mon Border Area,Nagaland,MODERATE,48.76,45.66,46.04,60.32,42.21,56.4,46.29,31.64,TATP-002,Unknown,High,5320,1.184,N/A (Primary),Primary Explosive; HME,Enhanced monitoring and caution advised
2025-09-24 17:05:26,Agartala City,Tripura,MODERATE,47.9,60.29,38.6,38.93,55.92,47.37,50.3,39.14,Emulsion-007,Orange/Brown NOx,High,5170,1.239,Medium,Water-Based Blasting Agent,Enhanced monitoring and caution advised
2025-09-24 17:38:07,Churachandpur Border,Manipur,HIGH,65.62,76.86,70.53,51.25,59.17,74.49,60.42,52.94,LeadAzide-005,Unknown,High,5350,4.72,Medium,Primary Explosive,Route diversion and increased surveillance
2025-09-24 18:48:23,Itanagar Capital,Arunachal Pradesh,MODERATE,49.06,59.95,59.69,31.83,50.38,37.74,50.25,38.69,ANFO-005,Orange/Brown NOx,Medium,3500,0.885,Low to Medium,Blasting Agent,Enhanced monitoring and caution advised
2025-09-24 19:04:59,Itanagar Capital,Arunachal Pradesh,LOW,38.73,47.94,46.27,38.87,30.71,28.77,23.9,27.54,HMX-008,Orange/Brown NOx,Very High,9180,1.926,Extremely High,Nitramine Secondary Explosive,Standard patrol procedures
2025-09-24 21:15:18,Saiha District,Mizoram,MODERATE,52.68,64.93,53.17,46.2,46.01,55.6,45.22,37.83,HMX-002,Orange/Brown NOx,Very High,9120,1.914,Extremely High,Nitramine Secondary Explosive,Enhanced monitoring and caution advised
2025-09-24 21:25:59,Dimapur Junction,Nagaland,CRITICAL,91.06,98.35,99.23,89.81,85.71,83.04,78.97,77.77,C4-001,Black/Orange-Brown,Very High,8076,1.662,Very High,Plastic Explosive (PBX),Immediate evacuation and EOD deployment
2025-09-24 21:32:43,Champhai Border,Mizoram,HIGH,70.37,82.12,61.13,72.11,65.74,74.01,62.49,59.33,Emulsion-010,Orange/Brown NOx,High,5200,1.245,Medium,Water-Based Blasting Agent,Route diversion and increased surveillance
2025-09-24 21:55:57,Khowai Junction,Tripura,CRITICAL,87.77,99.32,93.04,75.66,88.63,88.31,82.38,65.36,LeadAzide-004,Unknown,High,5340,4.718,Medium,Primary Explosive,Immediate evacuation and EOD deployment
2025-09-25 00:54:38,Mon Border Area,Nagaland,HIGH,59.75,63.21,56.75,60.24,70.77,59.37,44.77,61.19,Dynamite-006,Orange/Brown NOx,Medium,4610,1.512,High,Nitroglycerin-Based Mixture,Route diversion and increased surveillance
2025-09-25 01:36:14,Khowai Junction,Tripura,MODERATE,44.77,61.82,47.26,42.47,31.93,40.04,24.95,33.47,BlackPowder-007,White vapor,Low,435,1.689,Medium,Low Explosive,Enhanced monitoring and caution advised
2025-09-25 03:47:44,Dawki Border,Meghalaya,CRITICAL,86.12,95.97,84.69,85.98,83.57,82.6,77.09,73.32,WaterGel-001,Orange/Brown NOx,Medium,4260,1.202,Medium to High,Water-Based Blasting Agent,Immediate evacuation and EOD deployment
2025-09-25 04:38:34,Guwahati City,Assam,LOW,21.36,18.6,15.82,32.8,18.56,22.37,19.77,18.44,TATP,Unknown,High,5300,1.18,N/A (Primary),Primary Explosive; HME,Standard patrol procedures
2025-09-25 04:39:10,Longleng Checkpoint,Nagaland,HIGH,64.22,84.1,55.54,52.46,55.5,72.59,55.5,64.67,TNT-002,Black/Orange-Brown,High,6920,1.654,High,Nitroaromatic Secondary Explosive,Route diversion and increased surveillance
2025-09-25 05:00:34,Nongpoh Junction,Meghalaya,MODERATE,49.92,55.99,51.21,52.26,42.95,59.76,27.35,44.36,TATP-010,Unknown,High,5400,1.2,N/A (Primary),Primary Explosive; HME,Enhanced monitoring and caution advised
2025-09-25 06:19:45,Udaipur District,Tripura,CRITICAL,82.45,97.53,77.53,77.96,82.24,80.74,67.17,79.04,Semtex-009,Orange/Brown NOx,Very High,7635,1.513,Very High,Plastic Explosive (PBX),Immediate evacuation and EOD deployment
2025-09-25 06:43:37,Saiha District,Mizoram,MODERATE,48.91,44.66,64.69,47.48,54.27,37.63,46.5,29.44,Dynamite-010,Orange/Brown NOx,Medium,4650,1.52,High,Nitroglycerin-Based Mixture,Enhanced monitoring and caution advised
2025-09-25 08:04:44,Kokrajhar Border,Assam,MODERATE,52.98,72.66,47.63,38.05,44.64,60.61,45.53,52.11,C4-001,Black/Orange-Brown,Very High,8076,1.662,Very High,Plastic Explosive (PBX),Enhanced monitoring and caution advised
2025-09-25 10:53:19,Guwahati City,Assam,CRITICAL,80.46,83.56,92.59,75.5,74.67,83.4,64.44,74.06,CompB-005,Black/Orange-Brown,Very High,7995,1.695,Very High,Melt-Cast Mixture,Immediate evacuation and EOD deployment
2025-09-25 11:36:32,Nongpoh Junction,Meghalaya,LOW,35.74,52.96,43.21,37.45,30.27,23.82,3.62,11.84,PETN-001,Orange/Brown NOx,Very High,8410,1.772,Very High,Nitrate Ester Secondary Explosive,Standard patrol procedures
2025-09-25 14:21:03,Williamnagar Border,Meghalaya,HIGH,69.15,85.72,67.8,54.34,65.96,67.54,69.65,59.41,PETN-004,Orange/Brown NOx,Very High,8440,1.778,Very High,Nitrate Ester Secondary Explosive,Route diversion and increased surveillance
2025-09-25 15:37:45,Zunheboto Hills,Nagaland,LOW,24.79,40.91,21.28,26.23,20.91,24.64,1.24,7.54,NG-004,Orange/Brown NOx,Very High,7540,1.608,Very High,Nitrate Ester Secondary Explosive,Standard patrol procedures
2025-09-25 17:04:46,Sabroom Border Post,Tripura,MODERATE,51.67,65.33,51.4,58.37,45.74,43.34,28.13,33.15,HMTD-008,Unknown,Medium,4030,1.586,N/A (Primary),Primary Explosive; HME,Enhanced monitoring and caution advised
2025-09-25 18:59:00,Jiribam Railway Station,Manipur,MODERATE,54.7,62.2,63.6,55.96,44.72,59.33,26.62,43.31,TATP-007,Unknown,High,5370,1.194,N/A (Primary),Primary Explosive; HME,Enhanced monitoring and caution advised
2025-09-25 19:11:10,Baghmara District,Meghalaya,MODERATE,41.59,49.48,39.02,32.87,53.42,47.75,27.67,39.19,BlackPowder-004,White vapor,Low,420,1.683,Medium,Low Explosive,Enhanced monitoring and caution advised
2025-09-25 19:52:54,Agartala City,Tripura,HIGH,68.54,75.1,79.47,70.23,62.4,59.57,45.36,61.71,ANFO-002,Orange/Brown NOx,Medium,3470,0.879,Low to Medium,Blasting Agent,Route diversion and increased surveillance
2025-09-25 20:05:01,Silchar Airport,Assam,CRITICAL,79.09,86.63,81.81,71.63,78.84,84.21,70.26,68.34,TATP-006,Unknown,High,5360,1.192,N/A (Primary),Primary Explosive; HME,Immediate evacuation and EOD deployment
2025-09-25 22:39:52,Jowai Checkpoint,Meghalaya,MODERATE,51.39,65.63,51.84,46.46,39.3,59.72,34.95,38.47,TATP-010,Unknown,High,5400,1.2,N/A (Primary),Primary Explosive; HME,Enhanced monitoring and caution advised
2025-09-25 22:52:33,Wokha Checkpoint,Nagaland,HIGH,74.46,84.64,67.64,80.47,70.19,76.63,60.32,59.28,PETN-004,Orange/Brown NOx,Very High,8440,1.778,Very High,Nitrate Ester Secondary Explosive,Route diversion and increased surveillance
2025-09-25 23:25:23,Ziro Valley,Arunachal Pradesh,HIGH,70.61,71.49,84.79,65.87,64.83,77.09,50.75,66.73,NG-006,Orange/Brown NOx,Very High,7560,1.612,Very High,Nitrate Ester Secondary Explosive,Route diversion and increased surveillance
