Timestamp,Location,State,Threat_Level,Threat_Probability,Fume_Detection,Metal_Detection,GPR_Reading,Ground_CV,Drone_CV,Disturbance,Thermal,Explosive_Type,Fume_Signature,Danger_Level,Detonation_Velocity,Density,Brisance,Explosive_Class,Action
2025-05-30 15:37:32,Imphal Airport Road,Manipur,LOW,24.3,16.15,0.32,29.98,26.98,23.75,52.38,56.04,Unknown-47,Unknown,Medium,5000,1.5,Very High,Unknown,Standard patrol procedures
2025-05-30 16:03:32,Kokrajhar Border,Assam,CRITICAL,87.29,94.73,66.01,60.84,73.98,91.19,98.56,45.76,Unknown-155,Unknown,Medium,5000,1.5,,Unknown,Immediate evacuation and EOD deployment
2025-05-30 17:06:32,Udaipur District,Tripura,MODERATE,37.86,27.62,35.64,71.03,45.35,21.72,26.66,30.07,Unknown-120,Unknown,Medium,5000,1.5,Medium,Unknown,Enhanced monitoring and caution advised
2025-05-30 18:31:32,Nongpoh Junction,Meghalaya,LOW,14.64,35.91,1.88,19.3,33.11,5.45,5.38,2.4,Unknown-20,Unknown,Medium,5000,1.5,Very High,Unknown,Standard patrol procedures
2025-05-30 18:46:32,Udaipur District,Tripura,MODERATE,54.87,60.42,24.09,73.86,42.9,80.39,40.4,46.31,Unknown-50,Unknown,Medium,5000,1.5,Very High,Unknown,Enhanced monitoring and caution advised
2025-05-30 18:52:32,Dawki Border,Meghalaya,LOW,16.1,1.28,0.0,14.82,0.0,28.24,94.05,51.85,Unknown-155,Unknown,Medium,5000,1.5,,Unknown,Standard patrol procedures
2025-05-30 20:29:32,Imphal Airport Road,Manipur,LOW,18.95,9.01,23.34,10.16,9.16,9.01,21.22,0.0,Unknown-98,Unknown,Medium,5000,1.5,High,Unknown,Standard patrol procedures
2025-05-30 20:43:32,Baghmara District,Meghalaya,LOW,18.66,44.66,0.0,28.96,13.21,56.7,47.3,13.46,Unknown-38,Unknown,Medium,5000,1.5,Very High,Unknown,Standard patrol procedures
2025-05-30 20:54:32,Champhai Border,Mizoram,LOW,2.94,9.73,7.52,5.05,13.96,0.0,17.74,20.35,Unknown-31,Unknown,Medium,5000,1.5,Extremely High,Unknown,Standard patrol procedures
2025-05-30 21:13:32,Silchar Airport,Assam,LOW,18.0,34.99,9.04,16.29,0.0,35.48,0.0,26.7,Unknown-56,Unknown,Medium,5000,1.5,Very High,Unknown,Standard patrol procedures
2025-05-30 21:13:32,Aizawl City,Mizoram,MODERATE,40.4,47.59,31.86,44.92,20.25,66.09,79.06,43.9,Unknown-132,Unknown,Medium,5000,1.5,,Unknown,Enhanced monitoring and caution advised
2025-05-30 21:18:32,Haflong Hills,Assam,LOW,28.94,99.0,6.32,3.3,5.09,24.43,22.7,0.0,Unknown-157,Unknown,Medium,5000,1.5,,Unknown,Standard patrol procedures
2025-05-30 21:19:32,Longleng Checkpoint,Nagaland,LOW,20.48,16.75,11.03,26.18,39.13,0.0,3.3,3.3,Unknown-150,Unknown,Medium,5000,1.5,,Unknown,Standard patrol procedures
2025-05-30 21:22:32,Silchar Airport,Assam,HIGH,61.1,72.19,56.32,81.2,55.54,60.35,51.94,12.27,Unknown-75,Unknown,Medium,5000,1.5,Very High,Unknown,Route diversion and increased surveillance
2025-05-30 22:22:32,Lunglei Town,Mizoram,MODERATE,54.61,59.31,21.85,96.07,72.78,30.76,78.88,0.84,Unknown-9,Unknown,Medium,5000,1.5,High,Unknown,Enhanced monitoring and caution advised
2025-05-31 00:11:32,Cherrapunji Hills,Meghalaya,LOW,11.53,7.22,0.0,2.85,4.85,27.57,40.58,0.0,Unknown-83,Unknown,Medium,5000,1.5,Very High,Unknown,Standard patrol procedures
2025-05-31 00:49:32,Mon Border Area,Nagaland,MODERATE,42.15,59.04,20.82,53.9,62.99,56.24,43.26,74.14,Unknown-159,Unknown,Medium,5000,1.5,,Unknown,Enhanced monitoring and caution advised
2025-05-31 00:55:32,Ziro Valley,Arunachal Pradesh,LOW,3.63,0.0,0.0,11.7,5.57,0.54,39.56,29.7,Unknown-98,Unknown,Medium,5000,1.5,High,Unknown,Standard patrol procedures
2025-05-31 00:56:32,Guwahati City,Assam,MODERATE,44.99,74.74,6.45,27.99,28.44,60.04,24.71,47.82,Unknown-168,Unknown,Medium,5000,1.5,N/A (Primary),Unknown,Enhanced monitoring and caution advised
2025-05-31 01:25:32,Moreh Border Post,Manipur,MODERATE,45.16,85.48,0.13,50.42,34.58,61.84,46.14,56.67,Unknown-23,Unknown,Medium,5000,1.5,Extremely High,Unknown,Enhanced monitoring and caution advised
2025-05-31 02:54:32,Guwahati City,Assam,MODERATE,51.63,48.09,30.41,48.5,51.8,34.83,28.22,93.42,Unknown-155,Unknown,Medium,5000,1.5,,Unknown,Enhanced monitoring and caution advised
2025-05-31 03:00:32,Shillong City Center,Meghalaya,LOW,15.56,13.73,11.3,14.97,94.99,10.35,0.0,0.0,Unknown-88,Unknown,Medium,5000,1.5,High to Very High,Unknown,Standard patrol procedures
2025-05-31 03:40:32,Imphal Airport Road,Manipur,LOW,30.13,45.39,6.77,35.79,57.34,24.11,28.34,30.15,Unknown-176,Unknown,Medium,5000,1.5,N/A (Primary),Unknown,Standard patrol procedures
2025-05-31 03:43:32,Dawki Border,Meghalaya,MODERATE,39.96,63.2,60.52,28.71,51.69,48.3,30.44,49.99,Unknown-185,Unknown,Medium,5000,1.5,N/A (Primary),Unknown,Enhanced monitoring and caution advised
2025-05-31 05:44:32,Imphal City Center,Manipur,LOW,20.25,33.94,23.04,20.8,18.38,0.0,2.59,13.42,Unknown-185,Unknown,Medium,5000,1.5,N/A (Primary),Unknown,Standard patrol procedures
2025-05-31 06:56:32,Bongaigaon Refinery,Assam,MODERATE,50.81,54.23,41.97,34.22,53.0,68.07,71.31,4.91,Unknown-118,Unknown,Medium,5000,1.5,Medium to High,Unknown,Enhanced monitoring and caution advised
2025-05-31 06:56:32,Wokha Checkpoint,Nagaland,LOW,18.79,29.78,17.4,17.32,12.45,16.77,0.0,44.71,Unknown-103,Unknown,Medium,5000,1.5,Low to Medium,Unknown,Standard patrol procedures
2025-05-31 07:27:32,Silchar Airport,Assam,MODERATE,41.01,41.95,36.11,59.42,40.17,70.69,25.05,22.73,Unknown-123,Unknown,Medium,5000,1.5,Medium to High,Unknown,Enhanced monitoring and caution advised
2025-05-31 08:25:32,Dibrugarh Oil Town,Assam,MODERATE,42.43,20.64,38.88,88.08,55.72,9.42,35.92,43.57,Unknown-27,Unknown,Medium,5000,1.5,Extremely High,Unknown,Enhanced monitoring and caution advised
2025-05-31 08:26:32,Dawki Border,Meghalaya,LOW,25.79,33.05,31.41,27.22,0.0,0.0,62.77,20.67,Unknown-137,Unknown,Medium,5000,1.5,,Unknown,Standard patrol procedures
2025-05-31 09:11:32,Mokokchung Town,Nagaland,MODERATE,46.81,74.43,22.01,65.58,46.23,100.0,28.47,25.02,Unknown-81,Unknown,Medium,5000,1.5,Very High,Unknown,Enhanced monitoring and caution advised
2025-05-31 09:32:32,Tura Town,Meghalaya,LOW,26.99,68.35,25.03,27.51,29.64,0.0,64.26,0.0,Unknown-181,Unknown,Medium,5000,1.5,N/A (Primary),Unknown,Standard patrol procedures
2025-05-31 09:35:32,Belonia Checkpoint,Tripura,MODERATE,37.72,40.64,15.52,41.82,52.93,78.88,15.57,22.81,Unknown-12,Unknown,Medium,5000,1.5,Very High,Unknown,Enhanced monitoring and caution advised
2025-05-31 09:46:32,Dibrugarh Oil Town,Assam,LOW,14.07,38.66,15.29,13.51,15.12,23.48,12.17,26.17,Unknown-78,Unknown,Medium,5000,1.5,Very High,Unknown,Standard patrol procedures
2025-05-31 10:21:32,Dimapur Junction,Nagaland,HIGH,61.03,75.66,37.2,57.5,56.08,100.0,61.02,36.38,Unknown-97,Unknown,Medium,5000,1.5,Medium to High,Unknown,Route diversion and increased surveillance
2025-05-31 10:31:32,Thoubal Checkpoint,Manipur,HIGH,65.53,37.21,54.01,68.95,62.43,72.06,66.25,77.18,Unknown-30,Unknown,Medium,5000,1.5,Extremely High,Unknown,Route diversion and increased surveillance
2025-05-31 10:36:32,Churachandpur Border,Manipur,MODERATE,50.66,65.59,41.74,28.79,62.8,45.87,36.27,39.89,Unknown-27,Unknown,Medium,5000,1.5,Extremely High,Unknown,Enhanced monitoring and caution advised
2025-05-31 10:58:32,Bongaigaon Refinery,Assam,HIGH,57.9,43.76,96.0,32.06,32.6,40.33,38.31,49.96,Unknown-21,Unknown,Medium,5000,1.5,Very High,Unknown,Route diversion and increased surveillance
2025-05-31 11:27:32,Tuensang District,Nagaland,CRITICAL,100.0,74.44,89.54,94.69,70.23,88.67,93.03,53.26,Unknown-24,Unknown,Medium,5000,1.5,Extremely High,Unknown,Immediate evacuation and EOD deployment
2025-05-31 11:59:32,Bishnupur District,Manipur,LOW,13.67,17.94,0.0,21.19,13.76,0.0,0.0,12.9,Unknown-158,Unknown,Medium,5000,1.5,,Unknown,Standard patrol procedures
2025-05-31 12:11:32,Kakching District,Manipur,CRITICAL,74.58,86.33,4.03,100.0,67.17,60.67,80.18,92.37,Unknown-144,Unknown,Medium,5000,1.5,,Unknown,Immediate evacuation and EOD deployment
2025-05-31 12:40:32,Bishnupur District,Manipur,LOW,4.92,6.43,0.0,0.0,0.0,32.97,6.4,0.0,Unknown-139,Unknown,Medium,5000,1.5,,Unknown,Standard patrol procedures
2025-05-31 12:45:32,Haflong Hills,Assam,LOW,24.7,45.28,38.31,19.45,21.9,5.22,21.05,0.94,Unknown-10,Unknown,Medium,5000,1.5,High,Unknown,Standard patrol procedures
2025-05-31 12:51:32,Longleng Checkpoint,Nagaland,LOW,32.95,51.68,13.72,50.87,16.36,48.55,45.91,53.07,Unknown-108,Unknown,Medium,5000,1.5,Low to Medium,Unknown,Standard patrol procedures
2025-05-31 12:53:32,Kakching District,Manipur,LOW,31.58,67.54,9.52,44.04,20.27,42.06,0.0,4.98,Unknown-79,Unknown,Medium,5000,1.5,Very High,Unknown,Standard patrol procedures
2025-05-31 13:02:32,Udaipur District,Tripura,MODERATE,52.28,66.47,34.89,55.47,19.13,98.11,53.9,82.57,Unknown-111,Unknown,Medium,5000,1.5,Medium to High,Unknown,Enhanced monitoring and caution advised
2025-05-31 13:15:32,Thoubal Checkpoint,Manipur,MODERATE,41.26,74.97,8.78,47.13,40.54,41.13,17.45,26.98,Unknown-62,Unknown,Medium,5000,1.5,Very High,Unknown,Enhanced monitoring and caution advised
2025-05-31 13:18:32,Silchar Airport,Assam,LOW,32.75,36.25,25.73,40.35,29.91,49.33,39.69,4.8,Unknown-177,Unknown,Medium,5000,1.5,N/A (Primary),Unknown,Standard patrol procedures
2025-05-31 13:36:32,Imphal City Center,Manipur,LOW,28.89,38.17,31.77,27.38,0.0,37.07,34.08,0.0,Unknown-70,Unknown,Medium,5000,1.5,Very High,Unknown,Standard patrol procedures
2025-05-31 13:49:32,Phek District,Nagaland,LOW,21.06,23.95,35.98,23.68,1.77,39.28,9.09,0.0,Unknown-30,Unknown,Medium,5000,1.5,Extremely High,Unknown,Standard patrol procedures
2025-05-31 14:12:32,Tezpur Airbase,Assam,LOW,22.17,25.96,45.06,11.53,42.0,12.39,3.79,21.99,Unknown-132,Unknown,Medium,5000,1.5,,Unknown,Standard patrol procedures
2025-05-31 14:45:32,Nongpoh Junction,Meghalaya,LOW,17.16,26.07,2.91,26.15,9.52,87.48,18.36,8.43,Unknown-112,Unknown,Medium,5000,1.5,Medium to High,Unknown,Standard patrol procedures
2025-05-31 14:47:32,Tawang Border,Arunachal Pradesh,MODERATE,37.79,60.69,32.43,40.53,27.61,49.89,31.2,79.92,Unknown-76,Unknown,Medium,5000,1.5,Very High,Unknown,Enhanced monitoring and caution advised
2025-05-31 14:51:32,Kohima City,Nagaland,MODERATE,42.04,40.46,15.15,71.52,20.08,43.84,60.46,0.0,Unknown-106,Unknown,Medium,5000,1.5,Low to Medium,Unknown,Enhanced monitoring and caution advised
2025-05-31 15:19:32,Dimapur Junction,Nagaland,LOW,22.08,33.34,2.96,29.03,20.7,14.96,14.35,7.19,Unknown-49,Unknown,Medium,5000,1.5,Very High,Unknown,Standard patrol procedures
2025-05-31 15:20:32,Kailashahar Checkpoint,Tripura,LOW,25.84,30.87,10.38,38.28,6.07,31.64,0.0,0.0,Unknown-13,Unknown,Medium,5000,1.5,Very High,Unknown,Standard patrol procedures
2025-05-31 15:29:32,Haflong Hills,Assam,MODERATE,50.26,84.56,40.52,54.17,44.65,21.1,49.65,71.02,Unknown-126,Unknown,Medium,5000,1.5,High,Unknown,Enhanced monitoring and caution advised
2025-05-31 15:58:32,Imphal Airport Road,Manipur,LOW,33.67,41.06,22.95,21.3,63.13,25.04,46.35,21.48,Unknown-86,Unknown,Medium,5000,1.5,Very High,Unknown,Standard patrol procedures
2025-05-31 16:08:32,Churachandpur Border,Manipur,LOW,14.5,23.27,12.53,0.0,9.41,11.05,0.0,13.91,Unknown-38,Unknown,Medium,5000,1.5,Very High,Unknown,Standard patrol procedures
2025-05-31 16:37:32,Baghmara District,Meghalaya,LOW,4.8,19.15,0.0,4.39,18.56,3.11,55.79,4.7,Unknown-123,Unknown,Medium,5000,1.5,Medium to High,Unknown,Standard patrol procedures
2025-05-31 16:41:32,Saiha District,Mizoram,MODERATE,42.15,48.15,28.62,32.66,71.67,65.93,21.87,33.99,Unknown-49,Unknown,Medium,5000,1.5,Very High,Unknown,Enhanced monitoring and caution advised
2025-05-31 17:00:32,Baghmara District,Meghalaya,HIGH,69.28,52.73,68.87,78.99,61.37,34.63,86.13,53.05,Unknown-117,Unknown,Medium,5000,1.5,Medium,Unknown,Route diversion and increased surveillance
2025-05-31 17:45:32,Williamnagar Border,Meghalaya,HIGH,52.37,65.98,39.13,60.04,60.82,59.96,83.34,14.58,Unknown-54,Unknown,Medium,5000,1.5,Very High,Unknown,Route diversion and increased surveillance
2025-05-31 18:42:32,Thoubal Checkpoint,Manipur,MODERATE,53.51,57.48,63.02,60.24,41.27,60.65,42.43,31.28,Unknown-184,Unknown,Medium,5000,1.5,N/A (Primary),Unknown,Enhanced monitoring and caution advised
2025-05-31 18:46:32,Guwahati City,Assam,MODERATE,33.82,49.4,0.0,20.01,12.67,28.74,62.12,26.49,Unknown-29,Unknown,Medium,5000,1.5,Extremely High,Unknown,Enhanced monitoring and caution advised
2025-05-31 18:59:32,Kokrajhar Border,Assam,LOW,26.84,34.0,33.39,35.21,15.52,39.45,3.96,0.0,Unknown-15,Unknown,Medium,5000,1.5,Very High,Unknown,Standard patrol procedures
2025-05-31 19:06:32,Khowai Junction,Tripura,LOW,23.76,24.34,0.0,12.0,4.11,0.0,95.78,30.92,Unknown-55,Unknown,Medium,5000,1.5,Very High,Unknown,Standard patrol procedures
2025-05-31 19:27:32,Jowai Checkpoint,Meghalaya,MODERATE,40.12,66.31,9.22,46.54,21.14,38.35,65.76,9.48,Unknown-171,Unknown,Medium,5000,1.5,N/A (Primary),Unknown,Enhanced monitoring and caution advised
2025-05-31 19:50:32,Kokrajhar Border,Assam,LOW,27.55,36.17,15.21,3.12,41.12,0.0,60.57,31.21,Unknown-134,Unknown,Medium,5000,1.5,,Unknown,Standard patrol procedures
2025-05-31 20:23:32,Guwahati City,Assam,LOW,14.63,20.55,14.38,11.15,12.41,5.15,23.57,22.11,Unknown-132,Unknown,Medium,5000,1.5,,Unknown,Standard patrol procedures
2025-05-31 21:03:32,Phek District,Nagaland,LOW,20.66,29.25,0.0,40.63,10.4,12.75,3.25,28.08,Unknown-72,Unknown,Medium,5000,1.5,Very High,Unknown,Standard patrol procedures
2025-05-31 21:57:32,Tura Town,Meghalaya,MODERATE,37.17,42.29,2.77,58.96,49.75,14.07,60.85,3.16,Unknown-6,Unknown,Medium,5000,1.5,High,Unknown,Enhanced monitoring and caution advised
2025-05-31 22:36:32,Nongpoh Junction,Meghalaya,HIGH,63.61,56.87,14.09,63.36,64.09,87.98,44.62,51.47,Unknown-77,Unknown,Medium,5000,1.5,Very High,Unknown,Route diversion and increased surveillance
2025-05-31 22:37:32,Senapati Checkpoint,Manipur,MODERATE,46.23,41.87,37.4,32.76,50.8,45.85,96.28,19.16,Unknown-145,Unknown,Medium,5000,1.5,,Unknown,Enhanced monitoring and caution advised
2025-05-31 22:59:32,Tezpur Airbase,Assam,LOW,15.44,18.39,0.0,30.51,21.6,13.09,21.27,17.69,Unknown-4,Unknown,Medium,5000,1.5,High,Unknown,Standard patrol procedures
2025-05-31 23:24:32,Zunheboto Hills,Nagaland,MODERATE,38.55,21.59,29.43,15.14,39.49,92.44,93.38,4.83,Unknown-142,Unknown,Medium,5000,1.5,,Unknown,Enhanced monitoring and caution advised
2025-06-01 00:07:32,Ziro Valley,Arunachal Pradesh,LOW,30.76,26.51,41.09,18.81,24.45,37.11,21.48,2.0,Unknown-140,Unknown,Medium,5000,1.5,,Unknown,Standard patrol procedures
2025-06-01 01:07:32,Phek District,Nagaland,MODERATE,50.84,55.81,24.48,95.59,42.93,39.54,63.73,33.83,Unknown-105,Unknown,Medium,5000,1.5,Low to Medium,Unknown,Enhanced monitoring and caution advised
2025-06-01 01:17:32,Dimapur Junction,Nagaland,LOW,29.75,39.38,21.74,31.79,35.29,35.05,12.19,45.12,Unknown-29,Unknown,Medium,5000,1.5,Extremely High,Unknown,Standard patrol procedures
2025-06-01 01:19:32,Cherrapunji Hills,Meghalaya,LOW,26.42,38.66,6.79,13.33,30.75,0.06,17.31,48.81,Unknown-33,Unknown,Medium,5000,1.5,Very High,Unknown,Standard patrol procedures
2025-06-01 01:31:32,Saiha District,Mizoram,MODERATE,38.47,46.49,23.75,49.55,37.05,26.43,2.03,79.02,Unknown-113,Unknown,Medium,5000,1.5,Medium to High,Unknown,Enhanced monitoring and caution advised
2025-06-01 02:54:32,Longleng Checkpoint,Nagaland,LOW,22.88,21.9,24.32,10.44,0.0,36.17,30.94,2.67,Unknown-21,Unknown,Medium,5000,1.5,Very High,Unknown,Standard patrol procedures
2025-06-01 03:19:32,Tura Town,Meghalaya,LOW,16.31,36.74,0.66,33.91,3.65,8.8,10.04,20.96,Unknown-97,Unknown,Medium,5000,1.5,Medium to High,Unknown,Standard patrol procedures
2025-06-01 03:28:32,Dawki Border,Meghalaya,LOW,17.2,17.33,25.2,24.5,15.99,0.0,22.39,0.0,Unknown-164,Unknown,Medium,5000,1.5,,Unknown,Standard patrol procedures
2025-06-01 03:39:32,Dharmanagar Border,Tripura,HIGH,60.4,62.28,32.66,51.56,73.54,69.83,77.28,61.73,Unknown-155,Unknown,Medium,5000,1.5,,Unknown,Route diversion and increased surveillance
2025-06-01 04:16:32,Khowai Junction,Tripura,LOW,24.94,24.56,20.6,10.23,62.61,62.87,36.04,10.35,Unknown-84,Unknown,Medium,5000,1.5,Very High,Unknown,Standard patrol procedures
2025-06-01 04:20:32,Cherrapunji Hills,Meghalaya,MODERATE,51.67,39.85,24.18,35.34,35.9,13.83,89.08,46.75,Unknown-73,Unknown,Medium,5000,1.5,Very High,Unknown,Enhanced monitoring and caution advised
2025-06-01 04:39:32,Bongaigaon Refinery,Assam,LOW,14.62,31.96,0.0,28.15,28.09,25.32,56.26,9.48,Unknown-121,Unknown,Medium,5000,1.5,Medium to High,Unknown,Standard patrol procedures
2025-06-01 05:08:32,Agartala City,Tripura,LOW,35.67,35.42,14.6,33.26,9.22,36.59,24.04,54.24,Unknown-74,Unknown,Medium,5000,1.5,Very High,Unknown,Standard patrol procedures
2025-06-01 05:26:32,Silchar Airport,Assam,LOW,30.81,22.86,89.77,7.65,21.78,13.17,0.0,22.53,Unknown-118,Unknown,Medium,5000,1.5,Medium to High,Unknown,Standard patrol procedures
2025-06-01 06:05:32,Khowai Junction,Tripura,HIGH,64.79,72.16,41.13,69.45,54.41,93.51,100.0,23.36,Unknown-82,Unknown,Medium,5000,1.5,Very High,Unknown,Route diversion and increased surveillance
2025-06-01 06:10:32,Itanagar Capital,Arunachal Pradesh,CRITICAL,94.21,100.0,61.97,100.0,61.33,68.76,100.0,25.91,Unknown-36,Unknown,Medium,5000,1.5,Very High,Unknown,Immediate evacuation and EOD deployment
2025-06-01 06:16:32,Imphal Airport Road,Manipur,MODERATE,42.44,28.57,22.9,20.0,31.84,0.0,93.43,52.13,Unknown-91,Unknown,Medium,5000,1.5,High,Unknown,Enhanced monitoring and caution advised
2025-06-01 07:15:32,Cherrapunji Hills,Meghalaya,LOW,7.58,9.66,0.0,4.18,13.62,13.85,35.4,21.66,Unknown-55,Unknown,Medium,5000,1.5,Very High,Unknown,Standard patrol procedures
2025-06-01 07:34:32,Churachandpur Border,Manipur,LOW,25.3,32.47,35.27,28.02,15.35,27.54,27.08,38.06,Unknown-83,Unknown,Medium,5000,1.5,Very High,Unknown,Standard patrol procedures
2025-06-01 07:36:32,Khowai Junction,Tripura,MODERATE,45.23,40.46,45.26,39.04,58.89,84.96,73.36,21.71,Unknown-76,Unknown,Medium,5000,1.5,Very High,Unknown,Enhanced monitoring and caution advised
2025-06-01 07:43:32,Sabroom Border Post,Tripura,CRITICAL,82.58,81.1,44.59,91.56,58.59,92.6,97.23,46.56,Unknown-148,Unknown,Medium,5000,1.5,,Unknown,Immediate evacuation and EOD deployment
2025-06-01 07:51:32,Mokokchung Town,Nagaland,MODERATE,38.52,38.35,19.03,46.71,33.82,64.98,39.32,46.28,Unknown-22,Unknown,Medium,5000,1.5,Extremely High,Unknown,Enhanced monitoring and caution advised
2025-06-01 08:35:32,Williamnagar Border,Meghalaya,MODERATE,46.22,50.23,26.41,46.94,58.9,59.64,24.42,36.4,Unknown-111,Unknown,Medium,5000,1.5,Medium to High,Unknown,Enhanced monitoring and caution advised
2025-06-01 08:42:32,Udaipur District,Tripura,CRITICAL,93.18,92.97,94.08,66.63,62.61,67.47,39.43,7.42,Unknown-155,Unknown,Medium,5000,1.5,,Unknown,Immediate evacuation and EOD deployment
2025-06-01 08:55:32,Belonia Checkpoint,Tripura,LOW,15.16,17.25,18.81,37.2,14.38,19.65,7.97,2.38,Unknown-38,Unknown,Medium,5000,1.5,Very High,Unknown,Standard patrol procedures
2025-06-01 09:07:32,Agartala City,Tripura,LOW,33.54,37.09,17.94,28.91,69.12,68.06,12.68,32.51,Unknown-39,Unknown,Medium,5000,1.5,Very High,Unknown,Standard patrol procedures
2025-06-01 09:25:32,Aizawl City,Mizoram,LOW,27.52,24.05,26.47,18.34,13.76,16.95,0.0,55.71,Unknown-154,Unknown,Medium,5000,1.5,,Unknown,Standard patrol procedures
2025-06-01 09:31:32,Kakching District,Manipur,LOW,17.36,31.51,0.0,47.28,0.0,0.0,33.25,4.11,Unknown-169,Unknown,Medium,5000,1.5,N/A (Primary),Unknown,Standard patrol procedures
2025-06-01 10:12:32,Agartala City,Tripura,MODERATE,55.08,64.08,26.56,52.85,44.76,98.93,42.65,30.85,Unknown-22,Unknown,Medium,5000,1.5,Extremely High,Unknown,Enhanced monitoring and caution advised
2025-06-01 10:29:32,Agartala City,Tripura,CRITICAL,100.0,88.93,86.44,87.97,70.68,96.81,80.13,66.94,Unknown-172,Unknown,Medium,5000,1.5,N/A (Primary),Unknown,Immediate evacuation and EOD deployment
2025-06-01 10:45:32,Nongpoh Junction,Meghalaya,MODERATE,38.5,21.93,40.09,44.71,0.0,26.38,95.57,42.75,Unknown-90,Unknown,Medium,5000,1.5,High,Unknown,Enhanced monitoring and caution advised
2025-06-01 10:52:32,Tezpur Airbase,Assam,LOW,18.34,38.32,27.14,8.23,17.17,19.93,33.4,12.44,Unknown-161,Unknown,Medium,5000,1.5,,Unknown,Standard patrol procedures
2025-06-01 11:24:32,Wokha Checkpoint,Nagaland,LOW,0.05,0.0,0.0,16.91,0.0,0.0,4.23,0.0,Unknown-98,Unknown,Medium,5000,1.5,High,Unknown,Standard patrol procedures
2025-06-01 11:24:32,Phek District,Nagaland,MODERATE,48.98,70.65,20.39,50.19,21.5,60.73,70.46,16.47,Unknown-57,Unknown,Medium,5000,1.5,Very High,Unknown,Enhanced monitoring and caution advised
2025-06-01 11:40:32,Kakching District,Manipur,MODERATE,44.7,72.71,0.18,56.63,50.26,68.83,43.93,22.52,Unknown-40,Unknown,Medium,5000,1.5,Very High,Unknown,Enhanced monitoring and caution advised
2025-06-01 11:53:32,Belonia Checkpoint,Tripura,MODERATE,39.52,50.48,18.31,33.93,71.68,31.33,81.71,10.89,Unknown-86,Unknown,Medium,5000,1.5,Very High,Unknown,Enhanced monitoring and caution advised
2025-06-01 13:03:32,Jowai Checkpoint,Meghalaya,HIGH,59.08,64.22,54.56,93.7,47.96,83.01,52.82,77.32,Unknown-98,Unknown,Medium,5000,1.5,High,Unknown,Route diversion and increased surveillance
2025-06-01 14:40:32,Cherrapunji Hills,Meghalaya,LOW,30.85,49.37,25.38,46.24,35.82,36.17,72.84,0.0,Unknown-17,Unknown,Medium,5000,1.5,Very High,Unknown,Standard patrol procedures
2025-06-01 15:19:32,Imphal City Center,Manipur,LOW,26.95,12.71,0.0,88.66,32.57,6.44,0.0,0.0,Unknown-90,Unknown,Medium,5000,1.5,High,Unknown,Standard patrol procedures
2025-06-01 15:47:32,Imphal City Center,Manipur,LOW,23.5,12.8,0.0,87.41,0.0,0.0,7.33,0.0,Unknown-101,Unknown,Medium,5000,1.5,Low to Medium,Unknown,Standard patrol procedures
2025-06-01 15:52:32,Williamnagar Border,Meghalaya,MODERATE,43.34,60.14,39.38,63.25,24.79,42.18,80.0,11.23,Unknown-70,Unknown,Medium,5000,1.5,Very High,Unknown,Enhanced monitoring and caution advised
2025-06-01 17:12:32,Udaipur District,Tripura,MODERATE,52.48,77.97,32.37,91.19,66.1,38.03,32.9,66.73,Unknown-83,Unknown,Medium,5000,1.5,Very High,Unknown,Enhanced monitoring and caution advised
2025-06-01 17:35:32,Tawang Border,Arunachal Pradesh,HIGH,56.89,68.99,20.89,44.43,49.78,40.66,77.83,80.65,Unknown-1,Unknown,Medium,5000,1.5,High,Unknown,Route diversion and increased surveillance
